ids	Sample	Size	Depth	Biome	Region	Latitude	Longitude	Depth.nominal	Depth.Mixed.Layer	Temperature	Salinity	PO4	NO2NO3	Si	ChlorophyllA	TARA_009_SRF_0.22-1.6_G_C13632324_1_gene544040	TARA_032_DCM_0.22-1.6_G_C14529078_1_gene362201	TARA_038_DCM_0.22-1.6_G_scaffold280761_1_gene241415	TARA_064_DCM_0.1-0.22_G_scaffold110164_1_gene107109	TARA_064_DCM_0.22-3_G_scaffold295120_2_gene248839	TARA_065_DCM_lt-0.22_G_C5096939_1_gene130925	TARA_066_DCM_0.22-3_G_C6093718_1_gene228890	TARA_066_DCM_lt-0.22_G_C3640627_1_gene77046	TARA_066_DCM_lt-0.22_G_scaffold39761_1_gene18411	TARA_066_DCM_lt-0.22_G_C3726495_1_gene127366	TARA_066_DCM_lt-0.22_G_C3732186_1_gene131192	TARA_066_SRF_0.22-3_G_scaffold153372_1_gene123470	TARA_066_SRF_lt-0.22_G_scaffold134741_2_gene112059	TARA_067_SRF_0.22-0.45_G_C17242166_1_gene403688	TARA_067_SRF_0.22-0.45_G_C17360860_1_gene463670	TARA_067_SRF_0.22-0.45_G_C17442180_1_gene509279	TARA_067_SRF_0.22-0.45_G_scaffold144377_1_gene142735	TARA_067_SRF_0.22-0.45_G_scaffold66976_1_gene63193	TARA_067_SRF_0.22-0.45_G_scaffold68608_2_gene65086	TARA_067_SRF_0.22-0.45_G_scaffold9433_1_gene8781	TARA_067_SRF_0.22-3_G_scaffold30527_1_gene35755	TARA_067_SRF_0.22-3_G_scaffold35176_1_gene41262	TARA_067_SRF_0.22-3_G_scaffold38709_1_gene45384	TARA_067_SRF_0.45-0.8_G_C12492660_1_gene383784	TARA_067_SRF_0.45-0.8_G_scaffold219644_1_gene229127	TARA_067_SRF_0.45-0.8_G_scaffold277311_1_gene324113	TARA_067_SRF_0.45-0.8_G_scaffold77656_1_gene78812	TARA_067_SRF_lt-0.22_G_scaffold110274_1_gene108132	TARA_067_SRF_lt-0.22_G_C2526840_1_gene145192	TARA_067_SRF_lt-0.22_G_scaffold77676_1_gene65551	TARA_078_DCM_0.22-0.45_G_scaffold189671_1_gene148269	TARA_078_SRF_0.22-0.45_G_scaffold145770_1_gene96930	TARA_082_DCM_0.22-3_G_C19456620_1_gene406327	TARA_082_DCM_0.22-3_G_scaffold120588_2_gene114896	TARA_082_DCM_0.22-3_G_scaffold104031_1_gene99802	TARA_082_DCM_0.22-3_G_scaffold105827_1_gene101588	TARA_082_DCM_0.22-3_G_scaffold109576_1_gene104882	TARA_082_DCM_0.22-3_G_scaffold78618_1_gene75306	TARA_082_SRF_0.22-3_G_scaffold160868_1_gene160643	TARA_082_SRF_0.22-3_G_scaffold42092_1_gene40922	TARA_102_DCM_0.22-3_G_C27267893_1_gene894632	TARA_133_DCM_0.22-3_G_C17443804_1_gene444883	TARA_133_DCM_0.22-3_G_scaffold328164_1_gene387933	TARA_141_SRF_0.22-3_G_scaffold252758_1_gene219695	TARA_145_SRF_0.22-3_G_scaffold242061_1_gene241117	TARA_145_SRF_0.22-3_G_scaffold270121_1_gene276069	TARA_145_SRF_0.22-3_G_scaffold319742_1_gene363655	TARA_146_SRF_0.22-3_G_C15427777_1_gene470766	TARA_149_SRF_0.22-3_G_C18390232_1_gene602455	TARA_149_SRF_0.22-3_G_scaffold163273_1_gene140816	TARA_149_SRF_0.22-3_G_scaffold218961_1_gene206753	TARA_149_SRF_0.22-3_G_scaffold218962_1_gene206754	TARA_149_SRF_0.22-3_G_scaffold246964_1_gene263373	TARA_150_SRF_0.22-3_G_C22082902_1_gene583609	TARA_151_DCM_0.22-3_G_scaffold175905_1_gene147338	TARA_151_SRF_0.22-3_G_scaffold307958_1_gene278079	TARA_152_MIX_0.22-3_G_scaffold253131_1_gene220687	TARA_152_MIX_0.22-3_G_scaffold179581_1_gene152542	TARA_158_DCM_0.22-3_G_scaffold102364_1_gene84925	TARA_158_DCM_0.22-3_G_scaffold18046_1_gene14691	TARA_158_DCM_0.22-3_G_scaffold206820_1_gene176947	TARA_158_DCM_0.22-3_G_scaffold266207_1_gene272483	TARA_158_MES_0.22-3_G_scaffold181224_1_gene175183	TARA_158_SRF_0.22-3_G_scaffold194498_1_gene182789	TARA_158_SRF_0.22-3_G_scaffold256793_1_gene288753	TARA_168_DCM_0.22-3_G_scaffold166943_1_gene184245	TARA_168_DCM_0.22-3_G_scaffold99293_1_gene106802	TARA_168_DCM_lt-0.22_G_scaffold245246_1_gene407868	TARA_168_IZZ_lt-0.22_G_scaffold346429_1_gene516824	TARA_168_SRF_lt-0.22_G_scaffold53300_1_gene140902	TARA_173_DCM_0.22-3_G_scaffold110203_1_gene118285	TARA_173_DCM_0.22-3_G_scaffold115250_1_gene123507	TARA_173_DCM_0.22-3_G_scaffold127823_1_gene136706	TARA_173_DCM_0.22-3_G_scaffold83603_1_gene90552	TARA_173_DCM_0.22-3_G_scaffold85527_1_gene92626	TARA_173_DCM_0.22-3_G_scaffold85576_1_gene92682	TARA_175_SRF_0.22-3_G_scaffold135720_1_gene142538	TARA_175_SRF_0.22-3_G_scaffold179748_1_gene214594	TARA_175_SRF_0.22-3_G_scaffold78409_1_gene83052	TARA_180_SRF_0.22-3_G_C7013134_1_gene356550	TARA_180_SRF_0.22-3_G_C7171745_1_gene424645	TARA_180_SRF_0.22-3_G_scaffold53713_1_gene86219	TARA_180_SRF_0.22-3_G_scaffold81862_1_gene125059	TARA_180_SRF_lt-0.22_G_scaffold82597_2_gene233135	TARA_188_DCM_0.22-3_G_scaffold6854_1_gene7478	TARA_188_DCM_lt-0.22_G_scaffold11894_2_gene41265	TARA_188_DCM_lt-0.22_G_scaffold9244_6_gene34612	TARA_188_SRF_0.22-3_G_scaffold199525_1_gene246819	TARA_189_DCM_0.22-3_G_scaffold155112_1_gene187540	TARA_189_DCM_lt-0.22_G_scaffold6811_1_gene25430	TARA_189_DCM_lt-0.22_G_scaffold6954_3_gene25779	TARA_191_SRF_lt-0.22_G_scaffold196909_1_gene260355	TARA_194_DCM_lt-0.22_G_scaffold15132_1_gene46748	TARA_196_SRF_0.22-3_G_C19417491_1_gene628839	TARA_196_SRF_0.22-3_G_C19385302_1_gene611903	TARA_196_SRF_0.22-3_G_scaffold167694_1_gene185363	TARA_196_SRF_0.22-3_G_scaffold223921_1_gene268925	TARA_196_SRF_lt-0.22_G_C13109979_1_gene420651	TARA_196_SRF_lt-0.22_G_scaffold13817_3_gene40494	TARA_196_SRF_lt-0.22_G_scaffold243857_1_gene356831	TARA_196_SRF_lt-0.22_G_scaffold69860_1_gene154027	TARA_201_SRF_0.22-3_G_scaffold259208_1_gene330152	TARA_201_SRF_0.22-3_G_scaffold266223_1_gene353135	TARA_205_SRF_0.22-3_G_C10834577_1_gene379211	TARA_205_SRF_0.22-3_G_scaffold19860_1_gene24432	TARA_206_SRF_lt-0.22_G_scaffold244093_1_gene399527	TARA_206_SRF_lt-0.22_G_scaffold1112_3_gene5143	TARA_206_SRF_lt-0.22_G_scaffold67020_2_gene178808	TARA_208_SRF_0.22-3_G_C17804651_1_gene477260	TARA_208_SRF_0.22-3_G_scaffold180075_1_gene217350	TARA_208_SRF_0.22-3_G_scaffold190124_1_gene237696	TARA_209_SRF_lt-0.22_G_scaffold95791_3_gene212186	TARA_210_MES_lt-0.22_G_scaffold34478_2_gene115714	TARA_210_SRF_0.22-3_G_scaffold21461_1_gene17795	TARA_210_SRF_lt-0.22_G_scaffold207559_1_gene458458	TARA_210_SRF_lt-0.22_G_scaffold9078_2_gene48755
TARA_064_SRF_0.22-3_G	TARA_064_SRF	Pico	SRF	Coastal	IO	-29.5019	37.9889	5	140	22.2414	35.32467	0.084	0	1.7665	0.136664	0	0	0	0.2771890633031402	0.008586544548040236	0.018952940794063518	0	0	0	0.09249164856173026	0	0.12075882651176502	0.00134470829361398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020674981499788258	0.2456050030887963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.956416751933895e-4	0.015910422670683967	0.19456418758770425	0.0031260314654806675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_065_DCM_0.22-3_G	TARA_065_DCM	Pico	DCM	Coastal	IO	-35.2421	26.3048	30	66	21.72823	35.451512	NA	NA	NA	0.177651	0	0	0	0.19649961954986428	0	0.10184743132354074	0	0	0	0.17700788433413234	0	0.13759607830979068	0.006495065797631741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04070427532165733	0.13808643257422962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020793053347586	0.020102833783013585	0.17454343565744768	0.0050376380139333455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_065_SRF_0.22-3_G	TARA_065_SRF	Pico	SRF	Coastal	IO	-35.1728	26.2868	5	78	21.76357	35.449638	NA	NA	NA	0.176479	0	2.552198070163496e-4	0	0.17002979036855784	2.710339871172527e-4	0.062297610858648066	0	0	0	0.22067282796928522	0	0.13382643089518234	0.0029116480487088293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03936367922673958	0.1454764385155541	0	0	0	0	0	0	0	0	0	0	0	4.2509394221990055e-4	0	0	0	3.250329173573601e-4	0	0	0.0015187990220269295	0.022846479312339494	0.19384645968876899	0.005933455440477736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_066_DCM_0.22-3_G	TARA_066_DCM	Pico	DCM	Coastal	SAO	-34.8901	18.0459	30	67	15.014	35.32305	0.34975	3.309875	2.5895	0.221666	0	0	0	0.15707875395679058	0	0.021682927806368903	0.2150101278198394	0.007736209283596772	0.012545067692770927	0.0957640823463624	0.007937402053260227	0.0498249037741698	0.12636335981332628	0	0.0014659866338196956	0	0.007845817616671583	0	0.016072243504956122	0.001606425689496552	0	0	0	0	0	0	0	0.001644008871017558	0	0	0.009301891674256046	0.10630736414173829	0	0	0.0015317001661643154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018245794930790087	0.004363338800227757	0.11261304663274144	0.007108982070621208	0.0042893620749517684	0.00997966602255908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021855329198240017	0	0	0	0	0	0	0	0	0	0	0.0014960037036792792	0	0	0	0	0	0	0	0	0
TARA_066_SRF_0.22-3_G	TARA_066_SRF	Pico	SRF	Coastal	SAO	-34.9449	17.9189	5	91	15.013362	35.3233	0.343	3.34	2.7435	0.221666	0	0	0	0.1614569951109777	0	0.010486684756115385	0.25904545977947746	0.002926175668517194	0.009809879867783183	0.08354519756358257	0.012652459067078506	0.048782514589154155	0.1697575811536569	0	0	0	0.004781531798658674	0	0.007030108447045421	0	0.0016099704900017584	0	0	0	0	0	0	0	0	0	0.006558539522013934	0.07502819196327229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027872574518703234	0.0068115983633316775	0.09040985945946933	0.006908311853033753	0.004109816241121972	0.007819836763744347	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001305241785758149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012914712375024738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_067_SRF_0.22-3_G	TARA_067_SRF	Pico	SRF	Coastal	SAO	-32.2401	17.7103	5	25	13.04322	34.870735	NA	NA	NA	0.765222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006957106879662872	0.001835261900941815	0.004084107838043226	0.0044673575309009126	0.0177594353614239	0.009309925838612357	0.011358461572514697	0.03236629328057877	0.02208088693008883	0.04149838089222636	0.007900133379426192	0.46714715721541794	0.014207307570156648	0.012074607796927508	0.011937668215152223	0.03686167780976552	0.11068993615362957	0	0	0	0.0010442292954179462	0.003523868455168728	0.01681530989879592	6.497803199825461e-4	0.035878656542402104	0	0	0	0.012131475221428384	0	0	0.002697359536673025	0	0	0	0	0	0	0	0	0	0.008100878118889222	0.012389490035372569	0.00451243210461343	0	9.400280537979573e-4	0.0017143387932320583	0	0	0	0	0.0016878414463466702	0	0.004635613934400005	0	0	0.04190559319183345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002385605482504645	0	0	0.016762958015413137	0	0	0	0	0	0	0.0010364307933197758	0.0051515382243412676	0	0	0.0031348288354552676	6.433147018288406e-4	0	0	0	0.007945985106110666	0.001776737727203069
TARA_068_DCM_0.22-3_G	TARA_068_DCM	Pico	DCM	Trades	SAO	-31.0616	4.6617	40	210	16.75627	35.68462	0.227	1.08	2.436	0.355259	0	0	0	0.011169899667484674	0	0	0.017651367869298874	0.14103232413430092	0	0	0	0	0	0	0	0	0	0	0.5770936564362653	0.013059508483157845	0	0	0	0	0.004201813392904299	0	0	0	0	0	0	0	0	0	0	0.0031657910514848644	0	0	0	0	0	0.03215499694116157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006407065748522123	0	0	0.006055392872883249	0	0	0	0	0	0	0	0	0	0	0.1880081834025362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_068_SRF_0.22-3_G	TARA_068_SRF	Pico	SRF	Trades	SAO	-31.0616	4.6617	5	210	16.86368	35.686225	0.1455	0.939	1.9865	0.316174	0	0	0	0.005342540611549517	0	0	0.01789268436039139	0.10114331649333713	0	0	0	0	0.022744140230565323	0	0	0	0	0	0.511673152198235	0.006054579831226915	0.006103368929048921	0	0	0	0.03158239427761491	0	0	0	0	0	0	0	0	0	0	0.013885000697944896	0	0	0	0	0	0.08243962948340239	0	0	0	0	0	0	0	0	0.009521175026163007	0	0	0	0	0	0	0	0.014463326826498027	0	0	0	0.01901736737733025	0	0	0	0	0	0	0.12848620164453198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029651122012160403	0	0	0	0	0	0	0	0	0	0
TARA_070_SRF_0.22-3_G	TARA_070_SRF	Pico	SRF	Trades	SAO	-20.4091	-3.1759	5	149	19.77001	36.35839	0.309	0.8015	1.1485	0.117466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_072_DCM_0.22-3_G	TARA_072_DCM	Pico	DCM	Trades	SAO	-8.7026	-17.9398	100	88	23.635845	36.60243	0.143	0.044	1.284	0.244384	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_072_SRF_0.22-3_G	TARA_072_SRF	Pico	SRF	Trades	SAO	-8.8118	-17.9126	5	86	25.064425	36.41678	0.104	0.018	0.868	0.104143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_076_DCM_0.22-3_G	TARA_076_DCM	Pico	DCM	Trades	SAO	-20.999	-35.3216	130	31	22.233095	36.87312	0.029715	0	0.814172	0.102446	0	0	0	0.13640424995262637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6025418504459686	0.047367000571558404	0	0	0	0	0	0	0	0	0	0	0.08299156890465151	0	0	0	0	0	0	0	0	0.13069533012519519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_076_SRF_0.22-3_G	TARA_076_SRF	Pico	SRF	Trades	SAO	-20.9354	-35.1803	5	50	23.374825	37.076575	0.055883	0	0.814172	0.055113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_078_DCM_0.22-3_G	TARA_078_DCM	Pico	DCM	Trades	SAO	-30.1551	-43.2595	120	85	19.32335	36.27746	0	0.104	0.319	0.16855	0	0	0	0.10412085907540788	0.0046291385471093766	0	0	0	0	0.01291052225477158	0	0.017523705130928383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19899123999744286	0.29270110230045493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01625701331174653	0.019520824183010186	0.03714431000936607	0.2654845709713416	0.02224995329037821	0.004739434170512679	0.0037273267575297776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_078_SRF_0.22-3_G	TARA_078_SRF	Pico	SRF	Trades	SAO	-30.1367	-43.2899	5	89	20.07775	36.32553	0	0.026	0.749	0.066207	0	0	0	0.11821680383061992	0	0	0.005543204457811893	0	0	0.03627401707213286	0	0	0.00505201627475464	0	0	0	0	0	0	0	0	0.01310635782913803	0	0	0	0	0	0	0	0	0.22007019944728284	0.24511806879910983	0	0	0	0	0	0	0	0	0	0	0	0.007019126778780497	0	0	0	0	0	0.0060255325604938615	0.030924249640945208	0.048224795222057554	0.24535410094159205	0.01907152714528082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_082_DCM_0.22-3_G	TARA_082_DCM	Pico	DCM	Coastal	SAO	-47.2129	-58.0594	15	18	7.481658	34.0507	1.302	18.005	1.945	0.396348	0	0	0	0	0	0	0	0	0	0	0	0	8.983198086623082e-4	0	0	0	0	0	0	0	0.0016850482468419594	0	0	0	0	0	0	0.003011169579920695	0	0	0	0	0.009225537614585536	0.021292867862244273	0.17561222167571833	0.07535741738713365	0.07841091021427728	0.04256308506901826	0.0778096230893622	0.010932672401124409	0	0.050796321896049296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014070159946685265	0	0.00037141755587933673	0.051443566991098796	0	3.834635308441894e-4	0	0.009272765789449596	0	0	0	0	0	0	0.33421187864183893	0	0	0	0	0	0.0012102171399131123	0	0	0	0	0	0	0	0	0	0	0	0.008305872802406815	0	0	0	0	0.0023753889843926277	0	0	0.0011760227080207643	0	0	0	0	0	0	0	0	9.262833077200687e-4	4.420718844568458e-4	0.018701496601682147	0.0020868011022363575	0	0.0012839722323098987	0	0	0.0038236886736344043	0	0	0.014982881214509445
TARA_082_SRF_0.22-3_G	TARA_082_SRF	Pico	SRF	Coastal	SAO	-47.1847	-58.295	5	55	7.579417	34.05025	1.302	18.005	1.945	0.426587	0	0	0	0	0	0	0	0	0	0	0	0	5.912761421371886e-4	0	0	0	0	0	0	9.180191123852307e-4	0.0025049274566877017	0	0	0	0	0	0	0	0	0	0	0	0.003683585352512935	0.019947469206867557	0.1940007573625883	0.03205499627234263	0.07016326775757024	0.039565032878189514	0.07854906465827137	0.01520835417724372	0	0.07024066445474264	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024607890411281054	0	0	0.05263262563609411	0	0	0	0.012608850604262613	0	0	0	0	0	0	0.3509547233017194	0	0	0	0	0	4.3583518758315173e-4	0	0	0	0	0	0	0	0	0	0	0	0.0076857738635486665	0	0	0	0	0.00434806403924916	0	0	0	0	0	0	0	0	0	0	0	0.004253804925546882	0	0.016763894402174583	0	0	0.0049119180328619436	0	0	0.003918399814818911	0	0	0.011597906319473474
TARA_084_SRF_0.22-3_G	TARA_084_SRF	Pico	SRF	Polar	SO	-60.2287	-60.6476	5	254	1.9034	33.7198	1.723	25.3	16.55	0.207979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20415840078209682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0549000145320466	0	0	0	0	0	0	0	0	0	0	0	0.040635672160358786	0	0.19455910711839705	0	0	0.3199610997774343	0	0	0	0	0	0	0	0	0	0	0	0.1439697414657012	0	0	0	0	0	0	0	0.04181596416396529	0	0	0
TARA_085_DCM_0.22-3_G	TARA_085_DCM	Pico	DCM	Polar	SO	-62.1832	-49.2502	90	30	-0.80475	34.363065	2.309	31	81.82	0.289537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13651312934943255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025273195962759048	0	0	0	0	0	0	0	0	0.002873497063445918	0	0.23491747891269057	0	0	0.4360844464796445	0	0	0	0	0	0	0	0	0	0	0	0.10838098729876806	0	0	0	0	0	0	0	0.05595726493325931	0	0	0
TARA_085_SRF_0.22-3_G	TARA_085_SRF	Pico	SRF	Polar	SO	-62.0349	-49.5383	5	499	0.73159	34.327465	2.1055	28.64	80.55	0.276495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14712617900913577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010833664030934637	0	0	0	0	0	0	0	0	0.0034227155627555104	0	0.19089860597766836	0	0	0.4989896798220638	0	0	0	0	0	0	0	0	0	0	0	0.11745467437329114	0	0	0	0	0	0	0	0.031274481224150726	0	0	0
TARA_093_DCM_0.22-3_G	TARA_093_DCM	Pico	DCM	Coastal	SPO	-34.0665	-73.0981	30	22	16.60395	34.284175	1.0365	5.9555	0.3855	0.477628	0	0	0	0	0	0	0	0.3476750917726759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16743033791798442	0	0	0	0	0	0.3454682755798554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13942629472948426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_093_SRF_0.22-3_G	TARA_093_SRF	Pico	SRF	Coastal	SPO	-34.0614	-73.1066	5	26	18.122955	34.31598	0.52125	0.2115	0.1445	0.361109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27700005633719915	0	0	0	0	0	0.3022769864293731	0	0	0	0	0	0	0	0	0	0	0	0	0.2370905309299306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1836324263034971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_094_SRF_0.22-3_G	TARA_094_SRF	Pico	SRF	Trades	SPO	-32.7971	-87.0693	5	48	21.121575	34.682538	0.2425	0.029	0.103	0.147303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_096_SRF_0.22-3_G	TARA_096_SRF	Pico	SRF	Trades	SPO	-29.7238	-101.1604	5	49	23.84533	35.76868	0.1575	NA	0.5305	0.070669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARA_098_DCM_0.22-3_G	TARA_098_DCM	Pico	DCM	Trades	SPO	-25.8252	-111.7757	175	69	20.352885	35.888155	0.0965	0.049	0.35	0.117421	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
